	27.S17	50.S17	5.S17	173.S17	196.S17	88.S17	160.S17	93.S17	210.S17	59.S17	136.S17	163.S17	148.S17	121.S17	146.S17	174.S17	154.S17	147.S17	122.S17	90.S17	171.S17	CON27.S17	209.S17	14.S17	144.S17	186.S17	66.S17	24.S17	150.S17	118.S17	3.S17	53.S17	166.S17	21.S17	116.S17	35.S17	32.S17	112.S17	161.S17	141.S17	180.S17	103.S17	129.S17	169.S17	CON8.S17	86.S17	98.S17	39.S17	CON7.S17	7.S17	137.S17	87.S17	155.S17	94.S17	143.S17	164.S17	51.S17	33.S17	198.S17	191.S17	179.S17	135.S17	74.S17	99.S17	114.S17	216.S17	92.S17	91.S17	127.S17	167.S17	48.S17	138.S17	43.S17	184.S17	134.S17	190.S17	139.S17	26.S17	201.S17	55.S17	140.S17	123.S17	120.S17	193.S17	102.S17	181.S17	199.S17	54.S17	170.S17	183.S17	29.S17	4.S17	64.S17	58.S17	12.S17	189.S17	25.S17	72.S17	152.S17	CON1.S17	165.S17	62.S17	61.S17	68.S17	142.S17	31.S17	128.S17	85.S17	117.S17	95.S17	182.S17	101.S17	124.S17	156.S17	168.S17	194.S17	89.S17	145.S17	CON25.S17	206.S17	1.S17	178.S17	211.S17	110.S17	70.S17	109.S17	203.S17	153.S17	96.S17
CON7.S17	0.303116786	0.349234636	0.300553268	0.510428944	0.533301692	0.574075918	0.463036454	0.516097536	0.418003746	0.432644802	0.544513402	0.440052838	0.55567572	0.489197798	0.497737324	0.380204958	0.413105502	0.430519394	0.594586502	0.469785684	0.526454298	0.508941426	0.422545982	0.56519996	0.545257022	0.474340414	0.579446312	0.534673732	0.447247362	0.32518453	0.54753283	0.284516006	0.292450606	0.38505456	0.35479759	0.290573186	0.353608232	0.470886486	0.45595681	0.449715092	0.51786021	0.477648174	0.494112266	0.325811798	0.083993808	0.448096704	0.53535971	0.326391986	0.0	0.38596474	0.304485292	0.421411406	0.332500912	0.500095264	0.5344462	0.396884422	0.431782296	0.171277754	0.481091798	0.476258662	0.532661922	0.542711862	0.518438898	0.523102308	0.483276516	0.473131442	0.464384842	0.502016726	0.601429374	0.439459892	0.433921072	0.448478746	0.440979904	0.38724196	0.22932473	0.524156334	0.56125666	0.417861868	0.533120474	0.478912902	0.413686792	0.606732492	0.35427889	0.522865966	0.567938224	0.404669392	0.491301942	0.567695832	0.459973706	0.510648146	0.669159164	0.457055838	0.463793878	0.667969044	0.633379264	0.489281	0.443056018	0.669475176	0.578055098	0.31853772	0.334999076	0.4110157	0.52904553	0.44440804	0.592608318	0.329117564	0.579198548	0.506480668	0.628528738	0.45239338	0.570112626	0.487265906	0.605710736	0.569454508	0.58991729	0.562519386	0.489778134	0.581489056	0.634580428	0.21857203	0.651513634	0.46063698	0.571024954	0.534042446	0.395818248	0.487376542	0.56472475	0.56850632	0.524155732
7.S17	0.22546921	0.233640828	0.225387332	0.27122374	0.298408744	0.347001478	0.273983702	0.356282248	0.217238742	0.317702398	0.303942654	0.216032294	0.305120456	0.268355458	0.245415788	0.169282814	0.194956378	0.24058077	0.358830346	0.240483776	0.322757778	0.300667698	0.205410334	0.326800836	0.29513049	0.222560598	0.362683928	0.295736348	0.220812102	0.20080773	0.311200198	0.244752738	0.186644198	0.25786638	0.180574754	0.251355446	0.232418488	0.196923554	0.236551938	0.25348366	0.30028429	0.288082594	0.291190062	0.22827617	0.390702816	0.234992668	0.332983054	0.211355866	0.38596474	0.0	0.2158461	0.264731402	0.180570932	0.344454776	0.306955192	0.271372574	0.190705812	0.338831162	0.26770833	0.18979221	0.27440161	0.320732206	0.297474186	0.281558612	0.227399452	0.266884782	0.26332319	0.352864486	0.359385038	0.232669512	0.167185916	0.20367635	0.361991788	0.166713888	0.270252158	0.279847354	0.328528548	0.183888048	0.28751401	0.231270086	0.209040452	0.373124708	0.16365601	0.274147734	0.353817776	0.163677916	0.279543134	0.34586056	0.235832186	0.298736814	0.436539332	0.244347946	0.215057022	0.468849384	0.402246656	0.233462964	0.33418529	0.452226092	0.35220447	0.24883388	0.20953806	0.196988176	0.285402054	0.331388424	0.343990826	0.187513936	0.334076764	0.26080966	0.39886311	0.263324216	0.339351318	0.358278922	0.371511168	0.345364152	0.366298242	0.33862211	0.279710706	0.425779096	0.410327924	0.327417334	0.420377702	0.27021292	0.367331686	0.31392957	0.196633912	0.264437862	0.359027562	0.359634768	0.320481456
137.S17	0.13942151	0.186858388	0.282550936	0.330085312	0.368012572	0.399727406	0.296532454	0.353408056	0.252697902	0.20746407	0.357473162	0.265042706	0.378705388	0.287940566	0.326461148	0.193656102	0.245607158	0.249047018	0.412680726	0.2968056	0.33756809	0.34173587	0.25162527	0.396032004	0.366912246	0.291179574	0.403261828	0.351170696	0.280613958	0.204444922	0.376619226	0.21776325	0.17228887	0.229937972	0.21534443	0.129635046	0.19661262	0.297346298	0.288408654	0.256342476	0.339536902	0.34071525	0.280745222	0.158884818	0.315862732	0.28138648	0.395780474	0.17785157	0.304485292	0.2158461	0.0	0.238136266	0.176264152	0.349224572	0.349477288	0.173299806	0.251439648	0.244608662	0.305289926	0.294279758	0.364048082	0.37054205	0.349506582	0.357113344	0.31122036	0.302479842	0.296464358	0.34487681	0.420768582	0.261978516	0.2400769	0.272621974	0.301819096	0.215728444	0.280039878	0.346798882	0.389672576	0.217473772	0.348345126	0.30078051	0.239631228	0.427411236	0.180968942	0.33837565	0.40726054	0.224604252	0.31547883	0.397328832	0.30777651	0.341429762	0.490028388	0.28023689	0.291423726	0.50522484	0.455790108	0.32867004	0.29322381	0.493896808	0.405121926	0.170196116	0.143233752	0.244864816	0.339712858	0.275367188	0.413777474	0.212616628	0.397671396	0.337698052	0.450713806	0.281284672	0.383189942	0.323711502	0.427206624	0.38925706	0.412935762	0.392924786	0.313253966	0.410499144	0.459108	0.247817014	0.481656774	0.290080236	0.40488245	0.37349651	0.187213612	0.31113171	0.39432189	0.39137038	0.360822676
87.S17	0.245783016	0.247280162	0.364118098	0.274027666	0.275928502	0.331173172	0.231188832	0.251410486	0.156991588	0.239260868	0.323611768	0.244841692	0.30268495	0.27727372	0.29239993	0.220885084	0.24490072	0.200696664	0.373875932	0.16131017	0.318447308	0.2846979	0.250682008	0.342187978	0.301563008	0.248341208	0.40891671	0.307256938	0.25510582	0.247331576	0.349027552	0.299786076	0.249385344	0.309973986	0.236754304	0.27775068	0.240862214	0.27445156	0.230310816	0.240693766	0.299044612	0.3247493	0.25088628	0.209543868	0.434260154	0.208360938	0.320409768	0.272091544	0.421411406	0.264731402	0.238136266	0.0	0.246954122	0.235317754	0.290012954	0.194370076	0.272464154	0.380277892	0.227083572	0.283684132	0.314475096	0.3535424	0.330192204	0.29933501	0.258000338	0.22597874	0.204860116	0.235418104	0.322752216	0.227576134	0.254170318	0.213633544	0.37822979	0.226917062	0.346084056	0.288852836	0.351626214	0.259209098	0.30369972	0.243084232	0.210396214	0.372576362	0.210838776	0.27818448	0.343093922	0.261533714	0.26951066	0.387662462	0.2722201	0.29267402	0.449540194	0.220004456	0.274251644	0.456522914	0.404638822	0.266922506	0.275624432	0.452860294	0.335000496	0.295661614	0.220871874	0.231347438	0.328105044	0.323618502	0.349639248	0.268389466	0.352211362	0.220629954	0.388345332	0.176874986	0.37034248	0.308501508	0.34424809	0.353784206	0.356919976	0.33689794	0.20427824	0.384794746	0.40594661	0.356054604	0.425181716	0.225948126	0.347455432	0.292533588	0.248460694	0.304102736	0.341111988	0.349457306	0.234102258
155.S17	0.131145658	0.217337264	0.263788576	0.292000872	0.322282584	0.38718425	0.25942261	0.34460234	0.212137074	0.30306853	0.345275298	0.200559594	0.323464616	0.295801262	0.26446546	0.164274046	0.179229118	0.207921242	0.399778734	0.27175858	0.331625958	0.30751355	0.219701042	0.376101208	0.304658506	0.249249706	0.38933526	0.33508872	0.241173154	0.151612794	0.34064849	0.169565578	0.127834518	0.208572752	0.158340182	0.193608746	0.14815568	0.252981298	0.22375969	0.271445732	0.326424638	0.322471302	0.325864358	0.17889551	0.363171176	0.262373608	0.376858074	0.143283758	0.332500912	0.180570932	0.176264152	0.246954122	0.0	0.333891592	0.343617396	0.234394418	0.23636578	0.28519821	0.254706874	0.25249425	0.328818882	0.363938454	0.32141007	0.328143844	0.27387032	0.263315762	0.285464934	0.319198038	0.400017774	0.224841472	0.22230468	0.242327826	0.276657072	0.16541644	0.258995478	0.303082146	0.367687892	0.229618876	0.314439458	0.272439682	0.231402424	0.41140786	0.161593282	0.305483746	0.391378268	0.195402832	0.260469002	0.377819644	0.264715598	0.315375062	0.476212172	0.250479546	0.256043206	0.485691908	0.439012332	0.269341936	0.292116114	0.478363576	0.35876977	0.187566068	0.16877622	0.205022212	0.330714198	0.249527504	0.389591726	0.149476372	0.383031536	0.306539716	0.435868006	0.269964452	0.369876454	0.381872686	0.406390492	0.358341152	0.364300194	0.369227586	0.279258078	0.391355928	0.448290196	0.221382402	0.464542418	0.2278915	0.375892266	0.353645558	0.192131716	0.288177218	0.376561174	0.376332912	0.336760808
94.S17	0.348943386	0.352234688	0.433716536	0.347618812	0.354657252	0.40457171	0.282274498	0.242746012	0.270933734	0.365802274	0.399544942	0.311952618	0.361137948	0.363917534	0.357348208	0.334359154	0.318489074	0.269950286	0.44936365	0.23073752	0.428507974	0.36172015	0.350046114	0.414666216	0.354506594	0.32976719	0.488772932	0.420650536	0.326536322	0.328914622	0.421748318	0.396812222	0.338234762	0.38753454	0.294227638	0.382564146	0.306300536	0.344261602	0.283193886	0.330551712	0.384189942	0.406057786	0.37121949	0.329917406	0.518460708	0.298767668	0.39642469	0.333719718	0.500095264	0.344454776	0.349224572	0.235317754	0.333891592	0.0	0.403315816	0.316926818	0.367714688	0.457422602	0.304120282	0.360483902	0.381631026	0.450478334	0.408791686	0.367895716	0.331695548	0.299395958	0.254051194	0.296539042	0.412403522	0.311085296	0.352258868	0.286935278	0.443595024	0.298203784	0.413568062	0.350147406	0.412455284	0.367148712	0.389148226	0.289306034	0.29560742	0.455333936	0.277635882	0.36104655	0.410000176	0.345009504	0.322593682	0.4625208	0.307079498	0.367298482	0.525777072	0.279972074	0.320759454	0.531619184	0.463110428	0.32090664	0.337722466	0.524123588	0.410283782	0.375040328	0.342407236	0.283553856	0.408816126	0.388098688	0.437991898	0.3427291	0.397884876	0.289418672	0.466665822	0.218052076	0.438748862	0.424250882	0.421288532	0.426344004	0.434434674	0.397444038	0.217561774	0.444203456	0.477724528	0.432914622	0.49521363	0.296702128	0.41865391	0.341571782	0.323492732	0.399842202	0.405530118	0.41579632	0.241977748
143.S17	0.35137881	0.356775504	0.387613256	0.210634968	0.208504712	0.125571114	0.332693926	0.401087208	0.257206622	0.336671258	0.108749826	0.311598778	0.194834624	0.259713286	0.232444864	0.265028302	0.281579778	0.281070406	0.14780873	0.28406198	0.123341182	0.172633126	0.23227511	0.147445288	0.314902622	0.266533054	0.173299784	0.112760312	0.210191538	0.344180094	0.15298545	0.377891142	0.351186854	0.39890736	0.33986915	0.383962426	0.359129388	0.25944307	0.34532413	0.312310076	0.161943938	0.222553758	0.197801842	0.315504498	0.547050852	0.314395384	0.269304558	0.37272455	0.5344462	0.306955192	0.349477288	0.290012954	0.343617396	0.403315816	0.0	0.299109426	0.18696046	0.492777142	0.30066925	0.308137626	0.275239998	0.138620042	0.15622183	0.234093084	0.314032304	0.239856074	0.280733842	0.395855534	0.127904282	0.28166466	0.244987788	0.269985906	0.486912424	0.33554824	0.457046566	0.233683462	0.160113692	0.233759912	0.141674202	0.276087562	0.278993052	0.152077204	0.320761214	0.236089342	0.339752856	0.270413996	0.336823774	0.193488392	0.31143323	0.197360634	0.22275894	0.303194182	0.251833282	0.263094132	0.165514328	0.325432364	0.36489555	0.22307342	0.148696342	0.412395804	0.340560316	0.328314264	0.131671626	0.4210195	0.137505602	0.320324052	0.130161028	0.24679578	0.160763578	0.293826476	0.225526482	0.405996066	0.129347852	0.250949896	0.17370347	0.269106358	0.295434262	0.457811008	0.178529484	0.468528678	0.208958726	0.325358132	0.166552494	0.191175286	0.32150596	0.148493838	0.251912634	0.20611588	0.329332988
164.S17	0.203333532	0.217056066	0.368984838	0.25490613	0.303854246	0.364825768	0.23663704	0.326540546	0.19812686	0.153327776	0.329848732	0.243332604	0.314333158	0.268558968	0.28799331	0.2005876	0.233443324	0.197386396	0.377085228	0.263886126	0.285388352	0.28727488	0.241905016	0.357996638	0.30466384	0.238080896	0.39866029	0.294172674	0.263642128	0.263471996	0.360905868	0.286689396	0.219153536	0.271810162	0.256669368	0.211985416	0.247657558	0.296665468	0.248749248	0.208578694	0.296459276	0.351807396	0.224911216	0.155683144	0.402197158	0.265870118	0.361248212	0.241255696	0.396884422	0.271372574	0.173299806	0.194370076	0.234394418	0.316926818	0.299109426	0.0	0.277700734	0.346419112	0.244328044	0.278662448	0.31822952	0.368658692	0.335585028	0.341178954	0.303847562	0.24279498	0.267884728	0.306695448	0.36134576	0.211408998	0.251838934	0.25259922	0.362189138	0.23528363	0.34621418	0.28921846	0.38157059	0.24032269	0.289886276	0.275928452	0.245899846	0.393289798	0.226343692	0.268814024	0.375717742	0.256334246	0.286628704	0.392793362	0.284413676	0.2920557	0.445783674	0.229955788	0.29585722	0.474824074	0.396343874	0.289357846	0.270972376	0.44392151	0.342129768	0.268220034	0.17378875	0.266914442	0.338435332	0.31114789	0.380626392	0.266639438	0.36511995	0.30149745	0.405330944	0.247396698	0.369786376	0.289296872	0.380723538	0.338923306	0.348022168	0.348283828	0.268282212	0.366575558	0.408025738	0.339271524	0.44688278	0.22286349	0.351792504	0.343228836	0.206908066	0.311051892	0.341903328	0.331230102	0.31756537
51.S17	0.261078898	0.274511636	0.270849136	0.163625204	0.196547724	0.21605487	0.284324618	0.373002704	0.227082918	0.324336574	0.17432945	0.223557422	0.18581768	0.213254662	0.164352336	0.168865338	0.181782818	0.244543966	0.229550742	0.246620372	0.201153418	0.18193279	0.158175526	0.211581484	0.273550562	0.204903938	0.230877468	0.1734066	0.119533642	0.248186134	0.184086878	0.287104094	0.258952994	0.292141028	0.237024534	0.280554522	0.267008424	0.169849798	0.270688326	0.253043392	0.18456409	0.17422067	0.221967466	0.255311074	0.450948508	0.24995266	0.24610523	0.260986702	0.431782296	0.190705812	0.251439648	0.272464154	0.23636578	0.367714688	0.18696046	0.277700734	0.0	0.379291674	0.26231949	0.226571962	0.232179478	0.205611258	0.178432406	0.19265	0.259370068	0.209044378	0.24788145	0.370184914	0.226862886	0.233128492	0.155597604	0.228076082	0.384791976	0.226850036	0.334788158	0.192712326	0.201468136	0.171119068	0.168000946	0.224423858	0.19067038	0.250889404	0.216786842	0.208736686	0.320048332	0.163652092	0.265477982	0.222099108	0.232520038	0.189694826	0.305063636	0.260742278	0.162366862	0.3335935	0.272313156	0.254915008	0.330940454	0.318815836	0.224507562	0.295450004	0.244738384	0.240154952	0.158923674	0.348520852	0.227422522	0.206023156	0.211241632	0.223958252	0.26676407	0.28655504	0.220607906	0.38969607	0.235811924	0.228912328	0.249810566	0.24728145	0.271186194	0.423570484	0.276754072	0.360796742	0.297676218	0.287319024	0.229518766	0.207897838	0.230152396	0.14558821	0.246257542	0.223131748	0.316114044
33.S17	0.261290112	0.297737642	0.226832502	0.458144898	0.480539246	0.532041408	0.409801224	0.467416014	0.372610524	0.39039578	0.483387336	0.388152556	0.508094778	0.437435892	0.450692266	0.3223479	0.366696696	0.377781096	0.547618424	0.425654918	0.477864356	0.453330888	0.368454256	0.514292266	0.49832864	0.423302212	0.534737346	0.488440434	0.40160708	0.276012308	0.497019484	0.238852872	0.251821048	0.340300582	0.322327512	0.241811408	0.295973818	0.409721028	0.407296316	0.395140946	0.446428528	0.435124128	0.451593592	0.281792376	0.21146135	0.399273462	0.48929424	0.28961148	0.171277754	0.338831162	0.244608662	0.380277892	0.28519821	0.457422602	0.492777142	0.346419112	0.379291674	0.0	0.429311132	0.420692428	0.48567652	0.503541692	0.474615284	0.476684874	0.440140866	0.418214988	0.41343504	0.445408536	0.554002564	0.390796798	0.36318053	0.398401416	0.369492682	0.33217703	0.187196976	0.470715208	0.51348997	0.361677414	0.475787232	0.427089148	0.367094662	0.563073334	0.298598596	0.469439656	0.518348298	0.333356838	0.43599124	0.517840238	0.41772766	0.462097888	0.622580734	0.405216968	0.408088464	0.62166791	0.58714083	0.443321874	0.39076296	0.62505665	0.52606438	0.294640418	0.296942966	0.36348577	0.47805088	0.393289986	0.54867192	0.282781674	0.53309145	0.457531498	0.58357978	0.407065782	0.50079834	0.456192724	0.557463834	0.519638282	0.531353956	0.506284536	0.437366576	0.524178754	0.590649914	0.155802856	0.60881016	0.406203718	0.515456972	0.486599848	0.32292591	0.43607936	0.516035504	0.515801574	0.478681274
198.S17	0.297256088	0.312312578	0.365386302	0.215985838	0.228068694	0.320086992	0.13264862	0.307677674	0.164847836	0.319230144	0.293020512	0.16354866	0.196541994	0.264580088	0.247283926	0.228094868	0.212671124	0.160563384	0.350909212	0.230966094	0.301771556	0.21298826	0.219805708	0.31824015	0.18703394	0.206755616	0.37934133	0.303409734	0.214805772	0.227113372	0.284067292	0.317944328	0.289518448	0.341855974	0.248504356	0.340222928	0.273265186	0.264413676	0.226369232	0.259685822	0.298516232	0.333903272	0.297364332	0.262417944	0.498738134	0.243690886	0.332860572	0.296324808	0.481091798	0.26770833	0.305289926	0.227083572	0.254706874	0.304120282	0.30066925	0.244328044	0.26231949	0.429311132	0.0	0.241767224	0.303994364	0.358080168	0.320785088	0.309122574	0.251478554	0.15818392	0.242147864	0.261482884	0.316190612	0.193245354	0.250876922	0.235441416	0.397815954	0.245554038	0.370569328	0.23031934	0.342723978	0.280913194	0.247983844	0.249407344	0.238700842	0.356770654	0.242273424	0.16833578	0.365617238	0.249510146	0.213025548	0.374027746	0.282909704	0.206088884	0.422358474	0.216785852	0.27322678	0.439618618	0.375371622	0.265841494	0.284310096	0.423121642	0.288181872	0.35240229	0.279389538	0.246417154	0.310885148	0.338809738	0.333655048	0.246861338	0.336968298	0.257344198	0.375208904	0.22591393	0.300517008	0.399800988	0.325700842	0.211422854	0.326564472	0.319645604	0.203801376	0.270279782	0.386434254	0.381214808	0.402181972	0.146417958	0.264870832	0.30710116	0.245741094	0.305875616	0.213035104	0.226323654	0.292417334
191.S17	0.311896372	0.285143502	0.290242014	0.217725794	0.24568403	0.350420024	0.256407708	0.36947847	0.238280872	0.344635176	0.287614424	0.18524916	0.272064798	0.277023292	0.211886978	0.191043884	0.197786488	0.250375052	0.361946848	0.268241262	0.286562856	0.265068408	0.202684508	0.340191686	0.26090496	0.170122064	0.376534042	0.304118138	0.203461312	0.237540864	0.289387684	0.311551	0.259976028	0.342368822	0.2499627	0.328903452	0.28699801	0.225852864	0.229207744	0.28166479	0.298099904	0.310858816	0.294614672	0.279116672	0.478396462	0.264980306	0.349781476	0.275774096	0.476258662	0.18979221	0.294279758	0.283684132	0.25249425	0.360483902	0.308137626	0.278662448	0.226571962	0.420692428	0.241767224	0.0	0.226681608	0.350297604	0.296287744	0.294548494	0.22311599	0.235711396	0.28601578	0.355205208	0.356783044	0.212754662	0.19457213	0.215102884	0.422153338	0.208081954	0.339513236	0.203185648	0.336269122	0.21696825	0.253177608	0.241697324	0.231417938	0.376551326	0.22981858	0.230903528	0.370827926	0.192514922	0.259966448	0.352170934	0.222141284	0.261352596	0.447034694	0.254876644	0.224791068	0.469830774	0.402022258	0.19900159	0.35976328	0.457453278	0.322913316	0.331443062	0.280043226	0.236905506	0.303036512	0.380776206	0.353540648	0.25224209	0.336763102	0.264453386	0.403207788	0.294445102	0.296360292	0.397262464	0.36247491	0.301541682	0.343441368	0.326371544	0.26282242	0.408040354	0.416538838	0.397380752	0.431783584	0.239539254	0.324586992	0.318242928	0.237697318	0.276735092	0.320798412	0.312447794	0.308283302
179.S17	0.375142232	0.371879914	0.342178462	0.230078894	0.262683274	0.287788748	0.304025236	0.386720706	0.277269756	0.37089942	0.261598628	0.298781808	0.260284302	0.263589928	0.240871426	0.26466296	0.26386042	0.2725351	0.316206644	0.289285194	0.283696728	0.252481796	0.232401836	0.28979925	0.31003788	0.254744148	0.347749394	0.27716099	0.22086492	0.331473488	0.300700936	0.389116492	0.342528788	0.405433414	0.305498372	0.387295728	0.348159198	0.2603593	0.329456824	0.30354233	0.25452354	0.29858676	0.26799858	0.343128464	0.53384973	0.301305214	0.298232732	0.33722462	0.532661922	0.27440161	0.364048082	0.314475096	0.328818882	0.381631026	0.275239998	0.31822952	0.232179478	0.48567652	0.303994364	0.226681608	0.0	0.317836312	0.280219544	0.270160658	0.300528754	0.239659464	0.27596318	0.39311762	0.302738772	0.280898186	0.25661793	0.28079364	0.47296127	0.314345186	0.40698552	0.24720656	0.307724746	0.255353826	0.249129372	0.259175476	0.276083442	0.328234934	0.312009776	0.261351236	0.340637174	0.262421846	0.318198416	0.325526562	0.284997844	0.260468712	0.397108426	0.305004332	0.259845444	0.40950503	0.35240969	0.29475959	0.36284936	0.394140678	0.284340972	0.39059353	0.344117122	0.330440474	0.286703332	0.41182813	0.311732844	0.302925462	0.295991094	0.26309455	0.343810548	0.321620222	0.298769772	0.4319156	0.310189874	0.316347826	0.318950988	0.285515512	0.2867021	0.43576995	0.357057122	0.460604052	0.374720212	0.312318734	0.292280024	0.269569036	0.304400942	0.271932112	0.308867096	0.289744446	0.33544471
